id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
385,1.0,26.0,1.0,8.0,1.0,1.0,0.0,54203.0,152.0,81.0,0.0
386,0.0,22.0,1.0,28.0,1.0,1.0,0.0,38452.0,26.0,51.0,0.0
387,0.0,34.0,1.0,28.0,0.0,0.0,0.0,46685.0,124.0,205.0,0.0
388,1.0,66.0,1.0,28.0,0.0,0.0,0.0,42644.0,122.0,80.0,0.0
389,0.0,44.0,1.0,28.0,0.0,0.0,1.0,45485.0,122.0,245.0,0.0
390,1.0,21.0,1.0,13.0,0.0,1.0,1.0,28733.0,152.0,70.0,0.0
391,1.0,20.0,1.0,46.0,0.0,1.0,1.0,49211.0,160.0,284.0,0.0
392,1.0,22.0,1.0,50.0,1.0,1.0,0.0,36287.0,152.0,70.0,0.0
393,0.0,25.0,1.0,37.0,0.0,1.0,1.0,2630.0,152.0,249.0,0.0
394,0.0,49.0,1.0,29.0,0.0,0.0,0.0,2630.0,156.0,265.0,0.0
395,1.0,50.0,1.0,31.0,0.0,0.0,1.0,2630.0,124.0,237.0,0.0
396,1.0,75.0,1.0,8.0,1.0,0.0,0.0,2630.0,26.0,11.0,0.0
397,1.0,31.0,1.0,28.0,0.0,1.0,1.0,32883.0,26.0,132.0,0.0
398,1.0,21.0,1.0,28.0,0.0,1.0,0.0,2630.0,152.0,186.0,0.0
399,0.0,47.0,1.0,15.0,0.0,0.0,1.0,2630.0,14.0,166.0,0.0
403,0.0,27.0,1.0,33.0,0.0,1.0,1.0,2630.0,152.0,125.0,0.0
405,1.0,51.0,1.0,28.0,0.0,0.0,1.0,37690.0,26.0,34.0,0.0
406,0.0,66.0,1.0,47.0,0.0,0.0,1.0,34757.0,26.0,92.0,0.0
407,1.0,45.0,1.0,28.0,0.0,0.0,0.0,42620.0,124.0,245.0,0.0
408,0.0,45.0,1.0,35.0,1.0,0.0,0.0,2630.0,26.0,200.0,0.0
409,0.0,68.0,1.0,30.0,1.0,0.0,0.0,2630.0,160.0,218.0,0.0
410,1.0,47.0,1.0,28.0,0.0,2.0,1.0,33145.0,124.0,237.0,0.0
411,1.0,28.0,1.0,6.0,0.0,0.0,1.0,31181.0,124.0,282.0,0.0
412,0.0,25.0,1.0,40.0,0.0,1.0,1.0,39361.0,152.0,104.0,0.0
413,0.0,51.0,1.0,28.0,0.0,2.0,1.0,33632.0,124.0,137.0,0.0
414,0.0,24.0,1.0,6.0,1.0,1.0,0.0,29371.0,152.0,168.0,0.0
415,0.0,25.0,1.0,43.0,1.0,1.0,0.0,27080.0,160.0,177.0,0.0
416,0.0,24.0,1.0,43.0,0.0,1.0,1.0,29981.0,152.0,185.0,0.0
418,1.0,29.0,1.0,46.0,0.0,1.0,1.0,2630.0,152.0,118.0,0.0
419,0.0,22.0,1.0,46.0,1.0,1.0,0.0,31506.0,160.0,113.0,0.0
426,0.0,24.0,1.0,13.0,0.0,1.0,1.0,2630.0,151.0,19.0,0.0
427,1.0,22.0,1.0,46.0,1.0,1.0,0.0,23810.0,152.0,220.0,0.0
428,1.0,54.0,1.0,28.0,1.0,0.0,0.0,34431.0,124.0,288.0,0.0
430,0.0,44.0,1.0,28.0,0.0,0.0,1.0,119735.0,152.0,295.0,0.0
432,1.0,42.0,1.0,11.0,0.0,0.0,1.0,40473.0,124.0,46.0,0.0
433,0.0,45.0,1.0,28.0,0.0,0.0,1.0,27616.0,26.0,134.0,0.0
434,1.0,25.0,1.0,16.0,1.0,1.0,0.0,2630.0,152.0,178.0,0.0
435,1.0,76.0,1.0,15.0,1.0,0.0,0.0,39952.0,14.0,126.0,0.0
436,1.0,64.0,1.0,28.0,0.0,0.0,1.0,42417.0,60.0,116.0,0.0
437,1.0,29.0,1.0,8.0,0.0,1.0,1.0,42992.0,124.0,241.0,0.0
438,0.0,28.0,1.0,14.0,1.0,1.0,0.0,27555.0,152.0,258.0,0.0
439,0.0,24.0,1.0,46.0,1.0,1.0,0.0,25784.0,152.0,128.0,0.0
440,0.0,49.0,1.0,8.0,0.0,0.0,1.0,38022.0,124.0,197.0,0.0
441,1.0,53.0,1.0,39.0,0.0,0.0,1.0,2630.0,157.0,83.0,0.0
443,1.0,54.0,1.0,33.0,0.0,0.0,1.0,39396.0,124.0,295.0,0.0
444,0.0,25.0,1.0,23.0,1.0,1.0,0.0,2630.0,152.0,228.0,0.0
445,0.0,21.0,1.0,30.0,1.0,1.0,0.0,24030.0,152.0,82.0,0.0
446,0.0,39.0,1.0,28.0,0.0,0.0,1.0,33016.0,124.0,74.0,0.0
448,0.0,24.0,1.0,32.0,0.0,1.0,1.0,2630.0,152.0,107.0,0.0
449,0.0,23.0,1.0,2.0,1.0,1.0,0.0,24881.0,152.0,247.0,0.0
450,1.0,33.0,1.0,15.0,1.0,1.0,0.0,2630.0,152.0,190.0,0.0
452,0.0,23.0,1.0,21.0,0.0,1.0,1.0,24388.0,152.0,270.0,0.0
453,1.0,47.0,1.0,46.0,1.0,0.0,0.0,2630.0,21.0,270.0,0.0
454,1.0,63.0,1.0,28.0,0.0,0.0,1.0,44879.0,124.0,85.0,0.0
455,0.0,27.0,1.0,10.0,0.0,1.0,1.0,24453.0,152.0,152.0,0.0
456,1.0,49.0,1.0,8.0,0.0,0.0,1.0,41648.0,124.0,98.0,0.0
457,1.0,29.0,1.0,28.0,0.0,1.0,1.0,40186.0,160.0,227.0,0.0
458,1.0,46.0,1.0,33.0,0.0,0.0,1.0,30866.0,124.0,77.0,0.0
459,1.0,33.0,1.0,11.0,1.0,1.0,0.0,35263.0,152.0,271.0,0.0
460,1.0,40.0,1.0,8.0,1.0,0.0,0.0,31839.0,152.0,165.0,0.0
461,0.0,30.0,1.0,49.0,0.0,1.0,1.0,27967.0,152.0,270.0,0.0
463,1.0,23.0,1.0,35.0,1.0,1.0,0.0,27968.0,152.0,128.0,0.0
464,1.0,70.0,1.0,28.0,0.0,2.0,1.0,51565.0,122.0,115.0,0.0
465,1.0,24.0,1.0,2.0,0.0,1.0,1.0,26707.0,152.0,224.0,0.0
467,1.0,70.0,1.0,8.0,0.0,0.0,1.0,46177.0,26.0,249.0,0.0
468,0.0,22.0,1.0,46.0,0.0,1.0,1.0,26118.0,152.0,46.0,0.0
469,1.0,70.0,1.0,7.0,1.0,0.0,0.0,65479.0,124.0,213.0,0.0
470,0.0,23.0,1.0,28.0,1.0,1.0,0.0,38010.0,152.0,177.0,0.0
472,0.0,22.0,1.0,43.0,0.0,0.0,1.0,42589.0,157.0,236.0,0.0
473,0.0,66.0,1.0,28.0,0.0,0.0,1.0,30967.0,26.0,64.0,0.0
474,0.0,24.0,1.0,8.0,0.0,1.0,1.0,42636.0,152.0,155.0,0.0
475,1.0,40.0,1.0,28.0,0.0,0.0,1.0,37142.0,124.0,286.0,0.0
476,1.0,59.0,1.0,8.0,1.0,0.0,0.0,34424.0,26.0,134.0,0.0
477,0.0,23.0,1.0,27.0,0.0,1.0,1.0,27827.0,151.0,19.0,0.0
478,1.0,45.0,1.0,46.0,0.0,0.0,1.0,37726.0,26.0,186.0,0.0
479,0.0,22.0,1.0,44.0,1.0,1.0,0.0,37232.0,152.0,177.0,0.0
481,1.0,73.0,1.0,29.0,0.0,2.0,1.0,104002.0,3.0,132.0,0.0
482,0.0,33.0,1.0,7.0,0.0,0.0,0.0,2630.0,26.0,103.0,0.0
483,0.0,25.0,1.0,2.0,1.0,1.0,0.0,28342.0,152.0,113.0,0.0
486,1.0,69.0,1.0,46.0,1.0,0.0,0.0,44679.0,26.0,293.0,0.0
487,1.0,79.0,1.0,45.0,0.0,0.0,1.0,21882.0,124.0,78.0,0.0
488,0.0,24.0,1.0,28.0,1.0,1.0,0.0,28036.0,152.0,108.0,0.0
489,1.0,72.0,1.0,8.0,1.0,0.0,0.0,36462.0,26.0,61.0,0.0
491,0.0,62.0,1.0,28.0,0.0,0.0,1.0,31026.0,124.0,105.0,0.0
492,1.0,43.0,1.0,18.0,0.0,0.0,1.0,39225.0,124.0,268.0,0.0
493,1.0,29.0,1.0,37.0,0.0,0.0,1.0,2630.0,154.0,66.0,0.0
494,0.0,20.0,1.0,28.0,1.0,1.0,1.0,2630.0,160.0,120.0,0.0
495,0.0,27.0,1.0,46.0,1.0,1.0,0.0,28640.0,152.0,93.0,0.0
496,1.0,20.0,1.0,8.0,0.0,1.0,1.0,40115.0,160.0,292.0,0.0
497,1.0,22.0,1.0,35.0,0.0,1.0,1.0,30083.0,152.0,84.0,0.0
498,1.0,56.0,1.0,28.0,0.0,0.0,1.0,32018.0,26.0,183.0,0.0
499,0.0,28.0,1.0,50.0,1.0,1.0,0.0,26788.0,152.0,221.0,0.0
500,1.0,20.0,1.0,36.0,1.0,1.0,0.0,27397.0,152.0,13.0,0.0
501,1.0,23.0,1.0,21.0,0.0,1.0,1.0,33870.0,152.0,258.0,0.0
502,0.0,31.0,1.0,15.0,1.0,1.0,0.0,33444.0,152.0,233.0,0.0
503,0.0,31.0,1.0,15.0,1.0,1.0,0.0,40315.0,152.0,103.0,0.0
504,0.0,51.0,1.0,28.0,0.0,0.0,1.0,39214.0,26.0,15.0,0.0
505,0.0,23.0,1.0,37.0,1.0,1.0,0.0,41919.0,152.0,288.0,0.0
507,0.0,25.0,1.0,28.0,0.0,1.0,1.0,92716.0,152.0,247.0,0.0
508,0.0,25.0,1.0,28.0,1.0,1.0,0.0,74371.0,152.0,295.0,0.0
509,0.0,22.0,1.0,28.0,1.0,1.0,0.0,58936.0,152.0,274.0,0.0
510,0.0,31.0,1.0,18.0,1.0,1.0,0.0,44945.0,152.0,201.0,0.0
511,0.0,22.0,1.0,46.0,1.0,1.0,0.0,36430.0,152.0,241.0,0.0
512,1.0,29.0,1.0,7.0,1.0,1.0,0.0,2630.0,152.0,59.0,0.0
513,0.0,38.0,1.0,45.0,0.0,0.0,1.0,2630.0,156.0,253.0,0.0
514,0.0,26.0,1.0,15.0,1.0,1.0,0.0,32553.0,152.0,97.0,0.0
516,0.0,70.0,1.0,28.0,0.0,0.0,1.0,37783.0,139.0,102.0,0.0
517,1.0,58.0,1.0,28.0,0.0,0.0,1.0,41394.0,124.0,22.0,0.0
518,1.0,52.0,1.0,12.0,0.0,0.0,1.0,29442.0,124.0,264.0,0.0
519,1.0,49.0,1.0,28.0,0.0,0.0,1.0,31733.0,26.0,265.0,0.0
520,0.0,24.0,1.0,30.0,0.0,1.0,0.0,39055.0,152.0,127.0,0.0
521,0.0,24.0,1.0,30.0,1.0,1.0,0.0,28829.0,152.0,173.0,0.0
522,0.0,76.0,1.0,8.0,0.0,0.0,1.0,38546.0,163.0,92.0,0.0
523,0.0,22.0,1.0,3.0,0.0,1.0,1.0,23309.0,160.0,202.0,0.0
524,0.0,23.0,1.0,43.0,1.0,1.0,0.0,25272.0,152.0,25.0,0.0
525,1.0,24.0,1.0,8.0,1.0,1.0,0.0,60219.0,151.0,233.0,0.0
526,0.0,25.0,1.0,47.0,0.0,1.0,1.0,40374.0,152.0,246.0,0.0
527,1.0,33.0,1.0,46.0,1.0,0.0,0.0,27599.0,124.0,10.0,0.0
528,1.0,51.0,1.0,18.0,1.0,0.0,0.0,2630.0,26.0,88.0,0.0
529,0.0,48.0,1.0,27.0,0.0,0.0,1.0,34900.0,124.0,153.0,0.0
530,1.0,38.0,1.0,48.0,0.0,0.0,1.0,2630.0,124.0,67.0,0.0
531,0.0,21.0,1.0,7.0,1.0,1.0,0.0,2630.0,152.0,74.0,0.0
532,1.0,36.0,1.0,9.0,1.0,0.0,0.0,41410.0,152.0,174.0,0.0
533,0.0,22.0,1.0,28.0,1.0,1.0,0.0,24980.0,152.0,181.0,0.0
534,1.0,53.0,1.0,28.0,1.0,0.0,1.0,36544.0,26.0,182.0,0.0
535,1.0,45.0,1.0,46.0,1.0,0.0,0.0,2630.0,26.0,271.0,0.0
536,1.0,24.0,1.0,15.0,1.0,1.0,0.0,23479.0,151.0,259.0,0.0
537,1.0,46.0,1.0,11.0,1.0,0.0,0.0,36581.0,152.0,115.0,0.0
538,0.0,57.0,1.0,41.0,1.0,0.0,0.0,24564.0,152.0,220.0,0.0
539,1.0,41.0,1.0,28.0,0.0,0.0,1.0,44898.0,124.0,154.0,0.0
541,1.0,47.0,1.0,31.0,0.0,0.0,1.0,2630.0,124.0,80.0,0.0
542,1.0,51.0,1.0,41.0,0.0,2.0,1.0,31443.0,12.0,82.0,0.0
543,0.0,24.0,1.0,15.0,0.0,1.0,1.0,2630.0,152.0,48.0,0.0
545,0.0,25.0,1.0,8.0,1.0,1.0,0.0,61805.0,152.0,58.0,0.0
546,1.0,46.0,1.0,8.0,1.0,0.0,0.0,34727.0,124.0,229.0,0.0
548,0.0,48.0,1.0,28.0,0.0,0.0,1.0,47104.0,26.0,166.0,0.0
549,1.0,22.0,1.0,46.0,1.0,1.0,0.0,26647.0,160.0,95.0,0.0
550,1.0,27.0,1.0,46.0,1.0,1.0,0.0,26312.0,152.0,244.0,0.0
551,1.0,33.0,1.0,43.0,1.0,0.0,0.0,2630.0,26.0,149.0,0.0
552,1.0,23.0,1.0,47.0,1.0,1.0,0.0,35982.0,152.0,277.0,0.0
553,0.0,44.0,1.0,28.0,1.0,0.0,0.0,34612.0,26.0,62.0,0.0
554,0.0,24.0,1.0,41.0,1.0,1.0,0.0,29857.0,152.0,201.0,0.0
555,1.0,39.0,1.0,38.0,0.0,0.0,1.0,33149.0,124.0,20.0,0.0
556,0.0,21.0,1.0,13.0,1.0,1.0,0.0,24731.0,160.0,283.0,0.0
557,1.0,25.0,1.0,15.0,1.0,1.0,0.0,34661.0,160.0,207.0,0.0
559,0.0,27.0,1.0,28.0,1.0,1.0,0.0,52455.0,152.0,21.0,0.0
560,0.0,42.0,1.0,8.0,0.0,2.0,1.0,34393.0,124.0,209.0,0.0
561,0.0,23.0,1.0,44.0,1.0,1.0,0.0,28978.0,152.0,242.0,0.0
562,1.0,36.0,1.0,28.0,1.0,0.0,0.0,44579.0,26.0,104.0,0.0
563,1.0,50.0,1.0,28.0,0.0,2.0,1.0,38269.0,29.0,244.0,0.0
564,1.0,69.0,0.0,33.0,0.0,0.0,1.0,39730.0,26.0,53.0,0.0
565,1.0,24.0,1.0,11.0,1.0,1.0,0.0,36316.0,152.0,64.0,0.0
566,1.0,57.0,1.0,7.0,0.0,0.0,1.0,2630.0,124.0,52.0,0.0
567,0.0,32.0,1.0,43.0,0.0,1.0,0.0,2630.0,152.0,167.0,0.0
568,1.0,68.0,1.0,8.0,0.0,0.0,1.0,112974.0,26.0,206.0,0.0
570,1.0,37.0,1.0,30.0,0.0,0.0,1.0,29934.0,26.0,141.0,0.0
571,0.0,27.0,1.0,17.0,1.0,1.0,0.0,2630.0,151.0,24.0,0.0
572,0.0,21.0,1.0,47.0,0.0,1.0,1.0,57982.0,160.0,89.0,0.0
573,0.0,46.0,1.0,28.0,0.0,0.0,1.0,51568.0,11.0,216.0,0.0
574,1.0,55.0,1.0,28.0,0.0,0.0,1.0,54115.0,55.0,114.0,0.0
575,1.0,79.0,1.0,29.0,0.0,0.0,1.0,28777.0,26.0,220.0,0.0
576,0.0,22.0,1.0,8.0,0.0,1.0,1.0,35461.0,152.0,90.0,0.0
578,1.0,22.0,1.0,30.0,1.0,1.0,0.0,28001.0,152.0,226.0,0.0
579,0.0,24.0,1.0,28.0,0.0,1.0,1.0,31901.0,152.0,17.0,0.0
580,1.0,32.0,1.0,21.0,1.0,1.0,0.0,25562.0,152.0,261.0,0.0
581,1.0,40.0,1.0,28.0,0.0,0.0,1.0,34364.0,124.0,41.0,0.0
582,0.0,23.0,1.0,8.0,1.0,1.0,0.0,48251.0,152.0,202.0,0.0
583,1.0,56.0,1.0,6.0,1.0,0.0,1.0,20472.0,26.0,288.0,0.0
585,1.0,24.0,1.0,15.0,1.0,1.0,0.0,33613.0,152.0,205.0,0.0
586,0.0,27.0,1.0,33.0,1.0,1.0,0.0,2630.0,160.0,266.0,0.0
587,1.0,21.0,1.0,26.0,0.0,1.0,1.0,25205.0,160.0,256.0,0.0
588,0.0,72.0,1.0,28.0,0.0,0.0,1.0,61819.0,122.0,35.0,0.0
589,0.0,25.0,1.0,6.0,0.0,1.0,1.0,2630.0,152.0,288.0,0.0
590,0.0,21.0,1.0,7.0,1.0,1.0,0.0,48103.0,160.0,135.0,0.0
591,1.0,24.0,1.0,45.0,0.0,1.0,1.0,19848.0,152.0,115.0,0.0
592,0.0,25.0,1.0,24.0,1.0,1.0,0.0,2630.0,152.0,36.0,0.0
593,1.0,26.0,1.0,30.0,1.0,1.0,0.0,22102.0,152.0,97.0,0.0
594,0.0,75.0,1.0,46.0,1.0,0.0,0.0,30356.0,26.0,288.0,0.0
595,0.0,24.0,1.0,41.0,1.0,1.0,1.0,21093.0,160.0,53.0,0.0
596,1.0,66.0,1.0,14.0,0.0,0.0,1.0,40223.0,124.0,200.0,0.0
597,0.0,23.0,1.0,41.0,1.0,1.0,0.0,32465.0,152.0,47.0,0.0
600,0.0,25.0,1.0,23.0,1.0,1.0,0.0,19298.0,152.0,140.0,0.0
601,1.0,21.0,1.0,29.0,1.0,1.0,0.0,28450.0,152.0,17.0,0.0
602,0.0,23.0,1.0,28.0,1.0,1.0,0.0,28155.0,152.0,83.0,0.0
603,0.0,38.0,1.0,28.0,0.0,0.0,1.0,26103.0,154.0,121.0,0.0
604,1.0,44.0,1.0,35.0,0.0,0.0,1.0,2630.0,124.0,245.0,0.0
605,1.0,25.0,1.0,28.0,0.0,1.0,1.0,60550.0,152.0,269.0,0.0
606,1.0,38.0,1.0,28.0,0.0,0.0,1.0,52970.0,124.0,106.0,0.0
607,0.0,24.0,1.0,13.0,1.0,1.0,0.0,22649.0,152.0,243.0,0.0
608,0.0,23.0,1.0,27.0,0.0,1.0,0.0,2630.0,152.0,103.0,0.0
609,0.0,43.0,1.0,28.0,1.0,0.0,0.0,2630.0,124.0,248.0,0.0
616,1.0,64.0,1.0,28.0,1.0,0.0,0.0,30068.0,26.0,237.0,0.0
618,1.0,84.0,1.0,28.0,1.0,0.0,0.0,49367.0,122.0,31.0,0.0
619,1.0,46.0,1.0,28.0,0.0,2.0,1.0,42534.0,124.0,168.0,0.0
621,1.0,73.0,1.0,46.0,0.0,0.0,1.0,41623.0,26.0,146.0,0.0
623,1.0,47.0,1.0,9.0,0.0,0.0,1.0,37752.0,26.0,235.0,0.0
624,1.0,55.0,1.0,28.0,1.0,0.0,1.0,42394.0,26.0,142.0,0.0
625,0.0,45.0,1.0,37.0,0.0,0.0,1.0,35692.0,152.0,235.0,0.0
626,0.0,24.0,1.0,11.0,1.0,1.0,0.0,38608.0,152.0,107.0,0.0
627,1.0,44.0,1.0,23.0,0.0,0.0,1.0,42609.0,124.0,83.0,0.0
629,0.0,24.0,1.0,3.0,1.0,1.0,0.0,28239.0,152.0,67.0,0.0
630,0.0,27.0,1.0,15.0,0.0,1.0,0.0,28171.0,152.0,213.0,0.0
631,1.0,21.0,1.0,26.0,1.0,1.0,0.0,15945.0,160.0,160.0,0.0
632,0.0,22.0,1.0,40.0,1.0,1.0,0.0,32851.0,152.0,234.0,0.0
633,0.0,22.0,1.0,14.0,1.0,1.0,0.0,37508.0,152.0,260.0,0.0
634,0.0,44.0,1.0,40.0,0.0,0.0,1.0,36790.0,26.0,266.0,0.0
635,1.0,21.0,1.0,4.0,0.0,1.0,1.0,22577.0,152.0,204.0,0.0
636,1.0,36.0,1.0,46.0,0.0,0.0,1.0,20819.0,26.0,137.0,0.0
637,1.0,24.0,1.0,28.0,1.0,1.0,0.0,55467.0,152.0,84.0,0.0
638,0.0,53.0,1.0,8.0,0.0,0.0,1.0,60483.0,7.0,30.0,0.0
639,1.0,52.0,1.0,28.0,1.0,0.0,0.0,35031.0,26.0,88.0,0.0
640,1.0,23.0,1.0,35.0,1.0,1.0,0.0,34056.0,152.0,233.0,0.0
641,0.0,49.0,1.0,48.0,1.0,0.0,0.0,2630.0,26.0,245.0,0.0
642,0.0,23.0,1.0,29.0,1.0,1.0,0.0,27636.0,152.0,145.0,0.0
643,0.0,23.0,1.0,41.0,1.0,1.0,0.0,44043.0,152.0,65.0,0.0
644,1.0,40.0,1.0,28.0,0.0,0.0,0.0,32854.0,122.0,149.0,0.0
645,1.0,23.0,1.0,15.0,1.0,1.0,0.0,29541.0,152.0,258.0,0.0
646,0.0,21.0,1.0,36.0,1.0,1.0,0.0,30389.0,152.0,27.0,0.0
647,1.0,30.0,1.0,28.0,0.0,0.0,1.0,2630.0,157.0,298.0,0.0
648,1.0,57.0,1.0,46.0,1.0,0.0,0.0,2630.0,26.0,166.0,0.0
649,1.0,55.0,1.0,28.0,1.0,0.0,0.0,67745.0,124.0,93.0,0.0
650,1.0,50.0,1.0,4.0,0.0,0.0,1.0,26821.0,26.0,296.0,0.0
651,0.0,44.0,1.0,28.0,0.0,0.0,1.0,26567.0,26.0,215.0,0.0
652,1.0,25.0,1.0,28.0,0.0,1.0,1.0,41654.0,26.0,233.0,0.0
653,1.0,43.0,1.0,23.0,0.0,0.0,1.0,29155.0,154.0,277.0,0.0
654,1.0,24.0,1.0,41.0,1.0,1.0,0.0,24773.0,152.0,277.0,0.0
656,1.0,23.0,1.0,44.0,0.0,1.0,1.0,29267.0,152.0,41.0,0.0
657,1.0,53.0,1.0,13.0,0.0,0.0,1.0,2630.0,26.0,90.0,0.0
658,1.0,23.0,1.0,46.0,1.0,0.0,1.0,2630.0,156.0,234.0,0.0
659,1.0,24.0,1.0,36.0,1.0,1.0,0.0,36975.0,152.0,88.0,0.0
660,0.0,24.0,1.0,28.0,0.0,1.0,1.0,32681.0,152.0,116.0,0.0
661,1.0,60.0,1.0,28.0,0.0,0.0,1.0,68548.0,26.0,298.0,0.0
663,1.0,29.0,1.0,28.0,1.0,1.0,0.0,25850.0,152.0,125.0,0.0
664,0.0,21.0,1.0,46.0,1.0,1.0,0.0,41238.0,152.0,195.0,0.0
665,1.0,25.0,1.0,14.0,1.0,1.0,0.0,39723.0,152.0,278.0,0.0
666,0.0,45.0,1.0,35.0,1.0,0.0,0.0,52448.0,26.0,105.0,0.0
667,0.0,22.0,1.0,47.0,1.0,1.0,0.0,24233.0,152.0,231.0,0.0
668,1.0,55.0,1.0,17.0,1.0,0.0,0.0,36693.0,26.0,212.0,0.0
670,0.0,23.0,1.0,28.0,1.0,1.0,0.0,49577.0,152.0,55.0,0.0
671,1.0,26.0,1.0,47.0,1.0,1.0,0.0,33045.0,152.0,188.0,0.0
672,1.0,68.0,1.0,28.0,0.0,0.0,1.0,45626.0,26.0,68.0,0.0
673,0.0,63.0,1.0,28.0,0.0,0.0,1.0,2630.0,26.0,172.0,0.0
674,1.0,27.0,1.0,36.0,1.0,1.0,0.0,32286.0,152.0,75.0,0.0
676,0.0,48.0,1.0,28.0,1.0,0.0,0.0,45148.0,124.0,240.0,0.0
677,0.0,35.0,1.0,35.0,0.0,0.0,1.0,37646.0,26.0,198.0,0.0
678,1.0,71.0,1.0,28.0,1.0,0.0,0.0,33685.0,122.0,10.0,0.0
680,1.0,53.0,1.0,29.0,0.0,0.0,1.0,2630.0,156.0,141.0,0.0
681,1.0,22.0,1.0,41.0,1.0,1.0,0.0,31827.0,152.0,69.0,0.0
682,0.0,67.0,1.0,41.0,0.0,0.0,1.0,31554.0,124.0,30.0,0.0
683,0.0,76.0,1.0,28.0,1.0,0.0,0.0,37753.0,124.0,38.0,0.0
684,0.0,47.0,1.0,30.0,0.0,0.0,1.0,2630.0,154.0,227.0,0.0
685,1.0,36.0,1.0,35.0,0.0,0.0,1.0,25017.0,124.0,203.0,0.0
686,1.0,46.0,1.0,28.0,0.0,0.0,1.0,31663.0,26.0,235.0,0.0
687,0.0,35.0,1.0,3.0,0.0,0.0,0.0,2630.0,26.0,43.0,0.0
688,0.0,66.0,1.0,8.0,0.0,0.0,0.0,48089.0,7.0,205.0,0.0
690,0.0,23.0,1.0,41.0,1.0,1.0,0.0,33860.0,152.0,217.0,0.0
691,1.0,44.0,1.0,28.0,0.0,0.0,0.0,50633.0,124.0,103.0,0.0
692,0.0,22.0,1.0,11.0,0.0,1.0,1.0,35557.0,152.0,110.0,0.0
693,0.0,28.0,1.0,11.0,1.0,1.0,0.0,2630.0,152.0,101.0,0.0
694,0.0,38.0,1.0,46.0,0.0,0.0,1.0,2630.0,157.0,83.0,0.0
695,0.0,48.0,1.0,10.0,0.0,0.0,1.0,39818.0,26.0,180.0,0.0
696,1.0,41.0,1.0,28.0,0.0,0.0,1.0,49845.0,124.0,168.0,0.0
697,0.0,31.0,1.0,8.0,1.0,1.0,0.0,41106.0,152.0,37.0,0.0
698,1.0,42.0,1.0,8.0,1.0,0.0,0.0,2630.0,26.0,193.0,0.0
699,1.0,48.0,1.0,41.0,1.0,0.0,0.0,2630.0,124.0,18.0,0.0
700,1.0,42.0,1.0,28.0,0.0,0.0,1.0,2630.0,122.0,235.0,0.0
701,0.0,24.0,1.0,47.0,1.0,1.0,0.0,35665.0,152.0,174.0,0.0
702,1.0,76.0,1.0,3.0,1.0,0.0,0.0,28290.0,26.0,146.0,0.0
704,0.0,25.0,1.0,28.0,1.0,1.0,0.0,34410.0,152.0,219.0,0.0
705,1.0,43.0,1.0,28.0,0.0,0.0,1.0,26259.0,124.0,116.0,0.0
707,0.0,24.0,1.0,11.0,1.0,1.0,0.0,32803.0,152.0,239.0,0.0
708,1.0,46.0,1.0,8.0,0.0,0.0,0.0,35183.0,155.0,68.0,0.0
709,0.0,45.0,1.0,28.0,1.0,0.0,0.0,28586.0,124.0,129.0,0.0
710,1.0,24.0,1.0,49.0,1.0,1.0,0.0,19613.0,152.0,167.0,0.0
711,0.0,46.0,1.0,0.0,0.0,0.0,1.0,2630.0,47.0,292.0,0.0
712,0.0,33.0,1.0,28.0,0.0,0.0,1.0,28188.0,122.0,257.0,0.0
713,1.0,23.0,1.0,18.0,1.0,1.0,0.0,18086.0,152.0,139.0,0.0
714,1.0,38.0,1.0,39.0,0.0,0.0,1.0,2630.0,127.0,244.0,0.0
716,0.0,26.0,1.0,46.0,1.0,1.0,0.0,30380.0,152.0,268.0,0.0
718,1.0,23.0,1.0,29.0,0.0,1.0,1.0,28070.0,153.0,136.0,0.0
720,1.0,40.0,1.0,8.0,0.0,0.0,1.0,71479.0,124.0,107.0,0.0
721,1.0,24.0,1.0,10.0,1.0,1.0,0.0,31953.0,152.0,83.0,0.0
722,1.0,39.0,1.0,18.0,0.0,0.0,1.0,43177.0,124.0,12.0,0.0
723,0.0,42.0,1.0,28.0,1.0,0.0,0.0,61279.0,26.0,224.0,0.0
724,0.0,76.0,1.0,29.0,1.0,0.0,0.0,48834.0,26.0,54.0,0.0
725,0.0,31.0,1.0,10.0,1.0,1.0,0.0,30459.0,152.0,295.0,0.0
726,0.0,21.0,1.0,15.0,0.0,1.0,1.0,31946.0,152.0,216.0,0.0
727,1.0,48.0,1.0,37.0,1.0,0.0,0.0,22242.0,26.0,283.0,0.0
728,0.0,23.0,1.0,27.0,0.0,1.0,0.0,27629.0,152.0,228.0,0.0
729,1.0,28.0,1.0,9.0,1.0,1.0,0.0,34010.0,152.0,145.0,0.0
730,0.0,43.0,1.0,28.0,0.0,0.0,1.0,41103.0,26.0,258.0,0.0
731,1.0,35.0,1.0,28.0,0.0,0.0,1.0,33273.0,122.0,255.0,0.0
732,0.0,35.0,1.0,28.0,0.0,0.0,1.0,39339.0,124.0,170.0,0.0
734,0.0,24.0,1.0,33.0,1.0,1.0,1.0,31546.0,152.0,268.0,0.0
736,0.0,69.0,1.0,28.0,0.0,0.0,1.0,48756.0,124.0,285.0,0.0
737,0.0,24.0,1.0,37.0,0.0,1.0,1.0,49007.0,152.0,115.0,0.0
